Ax,Ay,Az,Gx,Gy,Gz,Posture
2.031412299866591,0.6504789096038517,8.941221842831851,0.09031148687010994,0.48240529116421754,-0.532415576431503,RIGHT
2.3088204227555726,0.865121239094033,9.09051530779955,0.4237007162883194,0.08741650599573567,-0.6084274461796195,RIGHT
1.5602636173933122,1.4937140240590214,7.534962967242607,-0.012643812785563984,0.6715841061483895,-0.3672738249737632,BENT
-1.588969920002755,1.069037894796184,8.901844753598851,-0.3768680821787448,-0.44475721481276165,-0.40790514248271914,LEFT
1.4954226210121084,1.665341635049458,8.129550722766323,0.4360809296767269,0.65017257399827,-0.6717618820337165,BENT
-2.7032026335907746,0.48964110317155746,8.614793749573549,0.4885900004065366,0.020990032235011464,-0.06863590854890804,LEFT
-0.002316663956398741,0.038119741022904566,9.982092712870589,-0.17445059138637573,0.3030646815495424,-0.9721147968747998,STRAIGHT
-2.4233968590342023,0.04554583259424061,8.82139401917319,0.42819939716173616,0.10704687206510198,-0.622869389355994,LEFT
-2.5738599864125,0.9168808484439773,8.657903792448076,-0.5135308794677985,0.4414188302546949,-0.22465219304789102,LEFT
-0.19180161928535577,0.27640092083438866,10.071536587986968,-0.30195218624226433,0.15222455993542627,0.1286037454900534,STRAIGHT
-0.2366531242908838,0.098999130838339,9.750407115633932,-0.34358758766625513,0.03417562555191445,-0.20470441528577885,STRAIGHT
1.7573182260854483,0.5245622418158967,9.925863426669403,-0.933632596295874,0.34313009518725673,-0.8063579355948258,RIGHT
1.641767834047865,0.7478749646189774,8.683196000986207,-0.2554722336434811,0.6051993165683194,-0.0756179827461146,BENT
3.194517978696231,1.05302412749616,9.545374196380681,0.41438298880243746,0.007571639129932143,0.2210370084333657,RIGHT
1.4571222099355496,1.3055130856987502,8.996490897129732,-0.21697079950502585,-0.36634610065192214,-0.28913845698206875,BENT
1.7019949115921829,1.8463020776680485,7.5998517964721115,-0.1672506179204742,-0.2374726555804781,-0.32666461628685595,BENT
1.5735422057638233,1.731158854039534,9.267320624003704,0.11342441099039324,0.8277308126894606,-0.23146271103182411,BENT
-2.3653707016148267,0.11602408002106102,8.905043215517333,0.9360028402361521,-0.009721070449774096,-0.46629582828054056,LEFT
-2.240624066911753,-0.1281382012105189,8.831981014148994,0.06960205547840807,0.0009068055973381154,0.3779676408958262,LEFT
1.5092456744760245,0.6386310422789812,9.079623878229388,-0.30010843857939734,0.03490104249500946,-0.1926567984308801,RIGHT
-1.6960807298325977,0.8097538378483644,8.586239057405725,0.10214147100066437,0.24060886421406347,0.23352858636444407,LEFT
2.219663570051717,0.46745063343094606,8.805426893579055,0.10379913064285995,0.44249523359333276,-0.2322648743224839,RIGHT
1.00470765954066,1.170139468939571,9.175640042867876,-0.020042568686501568,0.2647177558269014,-0.09194586886401018,BENT
2.40643105941948,0.6888886525770836,8.668401995631172,-0.2800905200984848,0.3736468025616309,0.3051851327167324,RIGHT
-0.12304904315389811,0.07655989343015729,9.947642310181,-0.7637263129172056,0.09024625274977378,0.5355207620587544,STRAIGHT
2.776429887919663,0.36814463735771685,8.836833858891481,0.1308115279862332,0.006073254536612662,0.46546704198703953,RIGHT
1.2275005257015013,0.24717947105392335,9.156816755893038,-0.062262623796842116,-0.10010244786553484,1.0123604990005035,RIGHT
1.172711726706611,2.336954910274184,7.696991309250148,-0.6070943063938661,0.5790554367500339,0.39583134698146794,BENT
-2.171294434115323,0.5747943624865866,9.129807326549821,0.83764662483411,0.44449214713857665,0.24803211661293756,LEFT
-0.08666068138051204,0.040764545505493424,9.96773276078436,0.4362707957152397,0.5771771692044619,-0.2386908652876604,STRAIGHT
-1.906893828052687,0.7478571420962798,9.530601554974709,-0.4771950642864975,-1.1697982818216992,-0.17576839931022498,LEFT
-1.5711701883989904,0.4520184410109719,8.992393516838925,-0.5012646823189044,-0.009256567996194965,-0.14432931946006916,LEFT
1.840777787025874,1.8073357817220017,8.477346397111814,0.3665866823721761,-0.5521108942735665,0.3807859206487983,BENT
-0.2891219944944165,-0.16882738270354797,9.69703962901065,0.22883822721441946,0.034826332259439534,0.49175215317923254,STRAIGHT
-2.084035394602765,0.5855525973948961,8.811232103483944,0.10860323894653233,-0.23593876205893463,-0.2780905729009942,LEFT
-0.9234087712442218,0.2697957311335851,9.348928254688271,0.09167100286917587,1.0949014666088361,-0.40414914267757573,LEFT
2.2313621568205595,0.18774495401603114,8.459019778036001,-0.2792101847163802,-0.3991176090157665,-0.6689224119041891,RIGHT
1.0436467414678905,0.6087429376415906,9.228539004130715,0.48526191000660535,0.3709815082647326,0.7383293127148145,RIGHT
1.0073076929960698,1.5758339680642355,8.899798323926365,-0.2237140121290691,0.1703076256441799,-0.0068889776335959475,BENT
-2.856567264545439,0.9061617122496238,8.954184061898953,0.6189081559867309,-0.7972138293971835,-0.29968751147688644,LEFT
2.1093415461380705,0.35468729240920893,9.655543994549582,0.11261767640280179,0.08321476790158061,0.4037778158027146,RIGHT
-0.06260474164328811,-0.3198246945074965,9.389422965337443,0.2677459049876023,0.530223407055234,0.7706854984590913,STRAIGHT
0.26091539318172186,0.4195210814151462,8.792835097677747,0.44641268214942764,-0.2816293057301815,1.2696288956054462,RIGHT
-1.6773120252074263,0.9105894672597046,8.614030615767959,0.34302572999921965,0.5292122434247939,-0.8793697432115571,LEFT
1.1525672251809203,1.5465643920483028,8.380084501067756,0.8592996870068431,0.43303525802139914,-0.05178804995081176,BENT
1.8926189506920326,1.6322802228255728,8.192640870682531,0.3982027148481633,-0.14069255327554323,-0.8323465980975039,BENT
0.8907356518112957,1.9823660828970342,8.387794033995823,-0.685794689861562,0.24254705580663755,-1.0312628369558747,BENT
-1.8167008769515758,0.21803606410179344,8.794453233065322,-0.5296067609444758,-0.03133954863658594,0.47757116025061913,LEFT
0.01520960797927703,0.07059199510778039,9.984831996205925,-0.26436199274985217,-0.6401455641176279,-0.6508016628709999,STRAIGHT
0.9263644523069904,1.4233868704346828,8.228737001512147,-1.141401245020399,-0.050974756239928136,0.021067040870964587,BENT
0.39285059339898,-0.03944433417070475,9.43218409874057,0.020832633562691414,0.08906421288053225,0.017817729925227944,STRAIGHT
-2.137525848575822,-0.19057634942067547,8.39392357512058,0.6834371337222623,0.8224838567506418,-0.12451801977818916,LEFT
1.8467396253368573,1.6884147325672085,8.02089539975461,0.4509317185089436,-0.43562344055746466,-0.11337471364911292,BENT
-2.0934525612802046,0.4856627367879386,8.575494946821363,-0.32718667305650784,-0.3866124852264115,-0.17539462258643446,LEFT
-0.06995675219137046,-0.4221399042300357,10.20292964543232,-0.6538285340918787,1.286662476055216,-0.31200836444428925,STRAIGHT
2.109249630907863,1.7155640174738636,7.681376922836771,-0.0951693390418041,-0.4378091266923786,-0.691399865482168,BENT
0.933918992192994,1.7381604542841693,7.160436138512751,-0.010737481187330016,-0.30854520414343756,-0.6294210207760976,BENT
1.8090448888156192,0.37596462835469013,8.668566491592506,-0.27258459966592197,-1.2513797608311077,0.34232110077758426,RIGHT
2.398742102239157,0.5435612180856375,9.718065822655586,-0.037253823265586336,0.28317006525951116,0.4159090880526314,RIGHT
-2.834702640560686,0.6630080577139805,8.73495049642166,0.28529933429657967,-0.38162957827125843,-0.9024410503322595,LEFT
0.04317212963780105,0.34179913263776673,10.096247901710218,0.382102194000954,0.006475768977047374,-0.43784937083362124,STRAIGHT
-0.6081112882554744,0.01669831701343366,8.94057943799718,-0.20373006881763264,-0.3009843394481923,0.38012554731768017,LEFT
0.4779756544436648,-0.12088289562634243,9.736037861928452,0.07976670286536117,0.22575797100948483,0.3219013008521592,STRAIGHT
1.6484583493485236,1.2584059253136717,8.243294893736449,-0.07783861769603974,0.5838910308299037,0.12721042165060656,BENT
2.265958446109423,0.7089053379957462,9.206449891431076,0.2377468207245871,-0.28687690015408235,-0.3403721372852768,RIGHT
0.616757379330449,1.6443113698693714,8.06489834066123,0.47380846883070454,-0.12506130053725564,0.6505262165811498,BENT
1.6000761968990571,1.8222941198104474,7.036824143250111,0.7554016090572631,-0.9304549404273232,0.49847003413920155,BENT
-1.5852972094082554,-0.16334059270236556,9.094245823243426,0.3854325969434834,-0.7392931228899208,0.5718770216034645,LEFT
2.8529124296688426,0.4903009247224658,9.331261396156043,0.5049474805248301,-0.2484295163363107,0.19392244076523307,RIGHT
2.7548856562298116,0.6206103440140767,8.860989306490819,0.41456934229263426,0.643487481924797,-0.2223187791228201,RIGHT
-0.5145862482768688,-0.07710764799358225,10.199131568980725,0.9996586031249021,0.3590492741258418,0.7837972104394839,STRAIGHT
1.1106398755478608,0.9488132934467549,9.261746262541623,-0.027792335455227534,0.13998431315991014,-0.5627445236491883,RIGHT
1.3924663292819297,1.324054284953833,8.521676965527034,0.7823522924667645,0.6024853236503741,0.3362125094475465,BENT
-2.6707225788998485,1.0660484336372709,9.073553340762063,0.05004772128984915,-0.04511383202810485,0.39053663380822634,LEFT
1.2490324462490092,1.3018443028275013,8.409419706934242,-0.19464409586374645,-0.6174721967687067,-0.5496779124160444,BENT
-2.8462323148574096,0.9588650958381841,8.936796840568404,-0.21344053497371002,-0.5060521876300837,-0.8274283359328847,LEFT
-0.31114999517432573,-0.55692712895642,9.848405967763671,0.38773628624445716,0.2358440525989204,-0.7648821515864039,STRAIGHT
2.4022195550554324,0.4528358319906647,9.43218394760214,-0.9224526201480469,-0.5085960852726953,0.25833465432406144,RIGHT
3.138325813199419,0.011209216833724334,9.043941178781898,0.5648247424861852,-0.2891569614636504,-0.45527892236994005,RIGHT
2.006964645956473,0.492762473866999,9.079233904307142,-0.07218020596197124,-0.28683100344011814,-0.27342947062019607,RIGHT
0.21722110535393113,-0.078916463647319,9.304779284165432,0.35047113072303854,0.11740704339778328,0.9090098039805578,STRAIGHT
0.6686493380324228,1.0037439689249716,7.611235817362531,0.10185089906942478,0.14492113208423393,-0.1274106341861823,BENT
-2.4143290181688974,0.7764904155061543,9.025453296147422,0.4757570314714769,0.6111016731039685,-1.0871617820433235,LEFT
-1.6391639679783825,0.16128446863483126,8.79019189348809,0.24468728061395903,-0.6110639044459727,0.35649921508619403,LEFT
1.999922127764486,1.6681298348738083,8.062095217199003,-0.5287656257166712,-0.3017181274513814,-0.12856113562360919,BENT
0.8320883311726399,2.2058747737050877,7.579249384525438,-0.4081527045274228,0.6578832541410798,-0.8765535234691076,BENT
1.7622347279178252,0.8047060835190453,8.749075783329078,0.6258257356999122,-0.1834865994401913,0.23619832141967909,RIGHT
1.28203236527642,1.6596544457408284,8.181182648787575,0.5516509410082607,0.05711382433101982,0.0751508807309388,BENT
0.4556957456376813,-0.5568008457604045,10.060922132068525,0.5285624666781543,-0.679173859643076,-0.23471945670477304,STRAIGHT
0.9846210480970701,1.5403269689016208,7.385203507011836,0.2759318276547504,1.0027870228199767,0.35879578989652494,BENT
1.2754532563617365,1.6256814931801804,7.987892217394106,-0.3231046809114995,0.4556880979022819,-0.4582729123877198,BENT
2.1661897777850307,1.9057480260072521,7.279562884334177,-0.6397884833678508,-0.3124092888478394,0.013045525105416893,BENT
2.0736039146848015,0.43323755834865796,9.329766155302984,-0.06230689067173474,0.3740173629808625,0.7504858152821449,RIGHT
2.3325258627060568,1.378178544605097,8.247660403473859,0.08951839827448256,0.30378343216567927,-0.7595899914930885,BENT
-1.8127074452745109,0.1853514997754972,8.152257052784543,-0.1754326534867697,-0.5229563344285492,-0.8902783416052412,LEFT
-0.12539341155755349,0.36248971159938576,10.012325580636643,-0.2812333879471338,0.3162038695277605,0.48627722481336494,STRAIGHT
1.8942890867294255,1.2622141807447111,8.30875395284678,0.972935642413842,0.34581034047543374,0.6430742275532213,BENT
0.2572537226809202,0.21244197018274236,9.663876707439067,0.31647081689673257,-0.7632759308488732,-0.028952453668892448,STRAIGHT
1.5579749659124724,1.3470067930167633,8.251738882656593,-0.26720334301168425,-0.9762434365053412,-0.13974953290002015,BENT
-2.540528270204131,0.8159458559998711,8.984177938457337,0.3407503486863122,0.014159188065230586,0.014878069747872594,LEFT
2.376426402223887,1.6360270522100924,7.562965507523337,0.7070202305013841,-0.42788737470628563,1.3709391701349583,BENT
-2.5212424371135693,0.8833780487714495,8.895589098701281,0.06749236040984428,0.20628519832206124,-0.9648422981570787,LEFT
0.24603226269142928,0.16721221023190472,9.005824136030748,0.36477138331790704,-0.10905194918697142,0.49792876435924716,STRAIGHT
-1.958858005362288,0.8196441125196053,8.793084619959851,0.70467372009279,1.1494490618096251,-0.18141928021982953,LEFT
1.6611454971874775,0.04362653762340635,8.893473068590918,-0.3322674648211063,0.8688647143722298,0.08423807970749228,RIGHT
-0.06007209761772572,-0.160957383332065,9.498165232074951,-0.5254559789140935,-0.9668391505537801,-0.6036979158231872,STRAIGHT
1.6757240719703146,0.7405571996120499,9.109602314034229,0.02515326137766023,0.12174786940394992,0.46404888830809676,RIGHT
1.0509111913750806,1.6529638984736201,8.283226104106527,0.24622563200407455,0.14458432195390905,1.2276500699554471,BENT
1.4487153895619558,1.299544013088572,8.43428174668576,0.25409488874606506,-0.6245875306620239,0.2857403482884924,BENT
-0.07467985367531388,-0.23471404140242505,10.038771951454242,0.5242654692538002,0.17180929476760867,-0.1882763255111329,STRAIGHT
2.05130991453429,1.7734342980804332,8.133470957664466,0.5628393921848148,-0.7469148206071203,-0.3580280603669973,BENT
0.057173078144980995,0.066891357997405,9.997563281801849,1.0051022693831748,-0.0884736137470247,-0.39914862226922687,STRAIGHT
-1.977203917764975,0.3107023610378158,9.362997907366902,0.017947274883849867,0.932501616998737,0.4102412191356129,LEFT
1.1803018661679718,0.6387645657942622,9.096009095074018,0.15277716018862922,0.466498321325284,0.21084246195612993,RIGHT
-2.232253462751244,0.2149007095409845,9.127122067680753,-0.31475827402454204,0.09742641060092348,-0.07933722185531815,LEFT
-0.033423616063370874,0.029342737286664568,10.161952689952507,-0.40846783549361804,0.1843366544364506,-0.19666940616368034,STRAIGHT
1.1756896320428059,1.8449052099187515,8.526267346879738,-0.9462729926519818,-0.14155450061762678,-0.44101367060371416,BENT
2.7475668727587057,0.564089127328553,9.106632218677975,-0.20068987866611324,0.2690111773984219,0.023977025141552824,RIGHT
-2.5927100023401555,0.38033225232393464,9.308170086846657,0.3383851353584775,0.2593198238067835,-0.3123533615810517,LEFT
2.536815874929886,0.19204541017668192,9.05318786965875,-0.3500604074695866,0.5975233144624212,-0.7615934523918874,RIGHT
-2.2932740442606714,1.0732413765376356,9.441466777010323,0.8627081375277329,-0.31453598603471444,-0.08427793703138052,LEFT
-0.026207681399799183,-0.4070480481251008,10.019637082199923,0.5400345001610823,-0.8504967759693768,-0.20324643834813094,STRAIGHT
0.01779045452194042,0.2331827430742801,9.637218547472518,0.43855098939314635,0.23186192869521602,0.28890844544056976,STRAIGHT
1.3598478006645527,0.7617371984840433,9.260080471183464,-0.049587931889691454,0.9233184980238329,-0.5350423831630763,RIGHT
1.3625246608248867,2.1196837906105217,7.641707097873076,-0.585671504865486,0.47108325258191447,0.43004819207153483,BENT
-1.9628968930999222,0.4311792191808943,9.38020110211305,-0.17148791415131454,0.25275090530574557,-0.014462442087434975,LEFT
1.4365378016525654,1.025343393053981,8.014895288593374,0.011653800442934808,-0.324986605931735,0.4686118107674246,BENT
2.098260584850735,0.7127011272765537,8.96410572228511,0.7200586077247364,-0.33819615102963485,0.9004702164554078,RIGHT
1.2704442070659467,1.3142435693545047,7.536772602773267,0.577292140929685,-0.726713248637203,0.9826637542268561,BENT
1.8615505801018108,0.49238328608465387,8.930786048521233,-0.3440798450501363,1.23613973113633,-0.24793308900364236,RIGHT
2.607577504435877,0.7226253765571395,9.375939241411874,0.4230067723356344,-0.16167810614310438,0.02380177590717566,RIGHT
2.10135932070686,1.8509449162302687,8.089517913085167,0.01344291949726539,0.10419140397377624,-1.0208674342121453,BENT
-0.09422163446053988,0.2150248550434578,9.989634830380513,-0.4893833239306267,0.17594553395321805,0.06639034913207761,STRAIGHT
0.3623960248269743,0.07158514573835373,9.917978945415104,0.3407225401786429,-0.28973163703503513,0.5445049908923869,STRAIGHT
-0.9421221390416725,0.43842361111577405,9.862353963529785,0.5861196233791968,-0.05041149509260395,0.7492824194325399,LEFT
-1.1320180984173753,0.5593732350387943,8.73943279855422,-0.24194291702716078,-0.16017365409716008,0.2120829732009582,LEFT
-1.164239882297295,0.43879082570568184,8.925577397942847,0.5213825879222006,0.2529955549797673,-0.9987056717297534,LEFT
-2.563913610250653,0.6692832164080209,8.79909771352235,0.10579748519019663,0.5455230510823337,-0.05536671454034794,LEFT
-1.434373604801131,0.4175757514476748,9.553776844674259,0.3787278746585205,0.014298388359172033,0.7901162936754107,LEFT
1.5897807274239888,1.9188393210448618,9.041963845728933,-0.22944213143447,0.5393404167156478,-0.019254234750353604,BENT
1.7399135423858916,1.9534187098010822,7.561389767038458,-0.7743899112561059,0.6231634428987268,-0.06340574895151091,BENT
0.08032510109829469,-0.13712205621636156,9.897140038281785,-0.14574498949674514,-0.8252456050188809,-0.025211425860743847,STRAIGHT
2.80503373434669,0.0062670411454045505,9.724676822447611,0.4423632108770686,0.13410840413884778,-0.3568082778703819,RIGHT
-0.25893629514418115,0.23216535747570388,9.659689639606434,0.1732519408653579,-0.023460289439592035,0.23852041361156073,STRAIGHT
-2.0752099272309166,0.7986645756086836,8.763478713963188,-0.9760926107017222,-0.443499030364767,0.2120702095394952,LEFT
0.12978484210139912,-0.27839926743760207,9.548483752664636,0.2603322102671045,0.42353950499251725,0.6112504574434402,STRAIGHT
0.1414423366024765,0.19405977745201217,10.128435113491975,-0.0806042342849341,0.792001802781848,1.153895847498034,STRAIGHT
1.964199370292968,0.4888333290470475,9.291051817454791,0.025972942903649716,0.3663200386077896,-0.04035829005429116,RIGHT
0.03818755015466315,-0.17891264648275684,9.535667855142062,0.8079792516693718,0.9858343752309082,-0.10656766833366062,STRAIGHT
1.5557370374485058,1.6810139567285338,8.133210079347391,0.5429331709339029,-1.050459430725959,1.4688764235838867,BENT
1.467218137567487,0.527541732374202,9.025542520533657,0.060294966945355306,-0.1972109235392603,-0.21364281280386613,RIGHT
-2.3118844803479024,1.0742094061600358,8.923727039694661,0.10871643658986144,0.4350338653443771,0.24784094398630233,LEFT
1.458862334745572,1.4892822613457346,8.534234064764554,-0.25844843144489177,0.18669809595677758,0.2535078822435957,BENT
-1.9012170049138089,0.6347685304759236,8.569335796728934,0.33420398047118255,-0.5447965491473263,0.815562926140936,LEFT
-0.3701880715790536,0.18869276837307353,9.902728329566383,-0.5558126638693633,0.4012354411598443,-0.19916045301198088,STRAIGHT
0.06427144309005461,0.08438415084705696,10.284113380717594,0.22676715075698992,-0.12207831764532434,0.48204358414417864,STRAIGHT
1.4553911769364218,1.8071255677905589,8.594950040018936,-0.19571275834336763,-0.7345397803181042,-0.4495808135010196,BENT
-2.6390112917181883,0.006877785323582741,8.64593460040006,0.776280907744821,-0.7763635339080188,-0.15176799278859893,LEFT
-0.060606328199605854,-0.006940664005978019,9.44345398342207,0.15603970940983458,0.6345885912715645,0.34886856407472694,STRAIGHT
0.19635309739831885,-0.06496627670172449,9.050178285537928,1.1454712862953709,-0.694786233381798,-0.8226993734784459,STRAIGHT
-0.029997578279945092,-0.3268590671259535,10.106732285718143,-1.0928552412376713,0.427450189810355,0.48970545041703084,STRAIGHT
-2.126342844000482,0.6176253589102608,8.92444132488621,0.27653663822023977,-0.01684326345435801,-0.4751740915508674,LEFT
3.0245894613424116,0.5834318057275882,9.023118234234088,0.3848288756728126,-0.414464040432961,0.08173873958372666,RIGHT
1.104148745371865,1.8763084751952863,7.708756303230844,-0.1123165749985123,0.27502604951227594,-0.48417222743181765,BENT
1.2838711267450047,1.7054162832654054,8.674469994918796,-0.33105625841220476,-0.4113107077445505,-0.07517096129045178,BENT
1.2684146979223316,1.5254753574606463,8.435980666623303,0.06960770432245154,0.6030766978352958,0.19198577627343114,BENT
2.0301076204153325,1.6688052642827875,7.670303934765028,0.238776858062823,0.3698749699391295,-0.12687334041379195,BENT
1.3780683823043574,0.2921284406612278,8.71263709377232,0.44746218847222063,-0.1474748391460139,0.6238710363368669,RIGHT
1.7346712834120321,1.7724024954966229,8.077599879096848,-0.563752168870298,-0.22357323119195652,-0.2930285509353124,BENT
1.8229461792760064,0.6360613501235528,9.489833775050457,0.8116982811495228,-0.7684739800131603,0.1338756121822311,RIGHT
1.2811618810451595,1.565429334235462,7.982587119044877,-0.3454402061431049,0.8361396180434247,0.46146609110470393,BENT
2.171080325630576,1.2785647033168022,8.484491539592637,0.814198311564269,-0.18956387049374354,-0.10179018005118089,BENT
2.5653516543072508,1.0147105503183163,8.325100230618771,-0.6265623941005262,0.5809618010735403,-0.7757652733750884,RIGHT
-0.15180808944172966,0.006691754198460513,9.613454509848083,0.3506865324196114,0.5155314569940267,0.054271338014219205,STRAIGHT
1.061886619161402,1.7931900717045925,7.521372384586609,-0.09454073458093668,-0.07175617217770584,-0.264331001668581,BENT
2.169028954735081,1.667607603746418,7.847494072120795,-0.027884538828853004,0.2791634562608612,0.03800269570620575,BENT
0.26224204607847995,0.13888126378907423,9.70194911208136,-0.5948807708660501,0.6245703208455594,-0.150046980618692,STRAIGHT
2.65700473732195,0.13563695308207802,8.78643635947328,-0.7035720131074582,0.03649837798667879,0.39003908985829144,RIGHT
-0.12973251740977398,0.05467526958885344,10.043988972974924,-0.3431595378245579,0.14902610505358777,0.5009637744775973,STRAIGHT
2.3540543383442953,0.7870106950383753,8.68560421579682,-0.665616476778889,-0.9181026865516483,0.25399566345627184,RIGHT
2.0966653334763667,0.471118007539371,9.146120397208716,0.7010360736089216,-0.996965418134018,0.6091686577926901,RIGHT
1.7807063968713521,0.8498908241710368,9.227376402502461,0.2997970566407469,-0.2535615300282951,-0.11817736854449792,RIGHT
0.1424542979011756,0.0240451266868426,9.58334560762191,1.3146063156501364,0.45618730698143495,-0.7988559598867044,STRAIGHT
0.2780415098034627,0.11156206127037245,9.803105785953015,-0.6559181161750798,-0.5325568315376863,-0.15261235217733382,STRAIGHT
-0.012104104461261709,-0.2103389776199404,9.325622728724156,0.018055087665064105,0.12093335075677043,-0.4847619447599895,STRAIGHT
-3.4441356025963623,0.5879807942400509,9.113319767376062,-0.3966409469168367,0.27005635584156334,-0.6412493105607612,LEFT
1.3438603073305404,0.03120356442017652,8.467508082914371,0.13916453061010745,-0.039539373803175834,-0.7401420491037316,RIGHT
1.5594669828808447,1.3651656115527842,7.893298668229529,-0.15123484324406417,-0.19408840927061438,0.08520811118774385,BENT
1.3628156268103107,0.6878229276523451,8.706898548124002,-0.3508359550120378,0.2453181107113573,-0.5139513828568475,RIGHT
1.0824108640006966,1.4164158050671878,8.135746259572096,0.49468471914106565,-0.2535539470663042,-0.5855209270879272,BENT
1.341522212951571,0.47754398421954586,9.167282645101814,-0.05090787101478478,-0.2835962094063391,-0.19470893874651884,RIGHT
-0.10924888965049656,0.0783608010805093,9.356326529367761,0.09167995988957782,-0.007654924586497779,0.2896457498005442,STRAIGHT
-1.5919412819713337,0.10758544353247446,8.30287026730657,-0.0024809920200190437,-0.19479830342939622,0.276916665890773,LEFT
0.5789212041821133,1.3220216959501314,7.7625898099619395,-1.1381867542960011,0.14244494628609947,0.10354693111647577,BENT
0.05828998464236125,-0.14613639276075613,9.740658594231048,-0.18987866999012104,-0.04381912890823877,0.07635894960991425,STRAIGHT
3.0786541066327517,0.3182855230989985,9.296838148803722,0.14964629020324596,0.650870644699399,0.7807555983634263,RIGHT
2.5054311201859196,0.46084547603090187,8.758264371374676,-0.03790869790910668,0.5465342933066054,0.28768481359618764,RIGHT
-2.4012463666058235,0.8896433974541156,8.60763302281588,-0.6639590358436366,0.3401326896477402,0.5789074210120048,LEFT
1.4616695327378353,-0.03358924996294099,9.502079393781301,0.09420800414871419,-0.06296948647341684,-0.35874259304054085,RIGHT
-1.5019761570970918,0.27296147342916177,8.431275733303263,0.7506668259777434,-0.16133991942106787,-0.12541650822752368,LEFT
1.415465565779603,1.4530396563380161,8.186420783297962,0.28715422041924205,-0.15427480083689366,0.34347324632361104,BENT
2.7278093450405585,1.0397814725056997,9.298320500424161,0.29671458659680455,-0.4268682673424559,0.17960470022892047,RIGHT
-1.8850227760788938,0.2275093607102583,8.904586621262933,-0.3895069215168461,-1.0828226142020618,0.4871311110644038,LEFT
1.4114985505656912,1.3892746800444318,8.35370334890455,0.4078686062696484,0.4302367441798727,-0.2915387192844692,BENT
-2.1749890635772084,0.6648424377496203,9.85157862229824,0.344339011842713,0.18624785489499995,0.7995611675746878,LEFT
-2.519400914001278,0.6508701214742407,9.130509868338674,0.015155828747171111,-0.04718587501769058,-0.04294662485889582,LEFT
-2.59804861591219,0.48807832855814764,8.61050014081677,-0.8863050641579109,0.40172290618279116,0.4260833941259165,LEFT
-1.7172451771842279,-0.02822882774674529,9.301336648441813,0.19057919244138888,0.6448763770413728,0.3365906756349792,LEFT
